scene,frame_id,status,height,width,valid_pixels,valid_ratio,semantic_classes,thing_pixels,thing_ratio,renderer,class_counts_json
1ada7a0617,DSC03612,ok,1168,1752,1946500,0.9512123131294177,10,1184349,0.608450552273311,nvdiffrast_undistorted,"{""cabinet"": 178415, ""chair"": 15981, ""door"": 105769, ""floor"": 292307, ""keyboard"": 3748, ""monitor"": 190845, ""table"": 256293, ""trash can"": 23779, ""wall"": 469844, ""whiteboard"": 409519}"
1ada7a0617,DSC03614,ok,1168,1752,1905442,0.9311481594420467,10,1037253,0.5443634600265975,nvdiffrast_undistorted,"{""cabinet"": 196720, ""chair"": 108696, ""door"": 152899, ""floor"": 520362, ""keyboard"": 15899, ""monitor"": 247137, ""table"": 232515, ""trash can"": 33126, ""wall"": 347827, ""whiteboard"": 50261}"
1ada7a0617,DSC03615,ok,1168,1752,1909081,0.9329264597798211,10,1058128,0.5542604006849369,nvdiffrast_undistorted,"{""cabinet"": 188700, ""chair"": 150620, ""door"": 158117, ""floor"": 595488, ""keyboard"": 17669, ""monitor"": 270429, ""table"": 223214, ""trash can"": 39467, ""wall"": 255465, ""whiteboard"": 9912}"
1ada7a0617,DSC03617,ok,1168,1752,1897624,0.9273276724838931,10,1104860,0.5822333612981286,nvdiffrast_undistorted,"{""cabinet"": 251687, ""chair"": 19477, ""door"": 161114, ""floor"": 412314, ""keyboard"": 3644, ""monitor"": 226666, ""table"": 259787, ""trash can"": 35529, ""wall"": 380450, ""whiteboard"": 146956}"
1ada7a0617,DSC03619,ok,1168,1752,1982399,0.9687553754613123,9,1295472,0.6534870124530935,nvdiffrast_undistorted,"{""cabinet"": 232885, ""chair"": 20494, ""door"": 168235, ""floor"": 331443, ""keyboard"": 27169, ""monitor"": 302340, ""table"": 393251, ""wall"": 355484, ""whiteboard"": 151098}"
1ada7a0617,DSC03621,ok,1168,1752,1970353,0.9628687566460249,9,1572977,0.7983224325793399,nvdiffrast_undistorted,"{""blinds"": 63007, ""cabinet"": 269880, ""chair"": 41718, ""floor"": 146277, ""keyboard"": 57442, ""monitor"": 418357, ""table"": 644655, ""wall"": 188092, ""whiteboard"": 140925}"
1ada7a0617,DSC03623,ok,1168,1752,1967919,0.9616793136610996,9,1493050,0.7586948446556998,nvdiffrast_undistorted,"{""blinds"": 62810, ""cabinet"": 291810, ""chair"": 39089, ""floor"": 190084, ""keyboard"": 42547, ""monitor"": 357506, ""table"": 605093, ""wall"": 221975, ""whiteboard"": 157005}"
1ada7a0617,DSC03624,ok,1168,1752,1965530,0.9605118611997248,10,1308157,0.6655492411715924,nvdiffrast_undistorted,"{""blinds"": 23272, ""cabinet"": 367004, ""chair"": 30707, ""door"": 10, ""floor"": 312639, ""keyboard"": 19309, ""monitor"": 228238, ""table"": 496283, ""wall"": 321462, ""whiteboard"": 166606}"
1ada7a0617,DSC03626,ok,1168,1752,1976158,0.9657055341840245,9,1269047,0.6421789148438536,nvdiffrast_undistorted,"{""blinds"": 25577, ""cabinet"": 431696, ""chair"": 56995, ""floor"": 238366, ""keyboard"": 24732, ""monitor"": 124503, ""table"": 462180, ""wall"": 443168, ""whiteboard"": 168941}"
1ada7a0617,DSC03628,ok,1168,1752,1933164,0.9446952993056859,10,990888,0.5125731702018039,nvdiffrast_undistorted,"{""blinds"": 438520, ""cabinet"": 13593, ""ceiling"": 19979, ""chair"": 151228, ""floor"": 74598, ""keyboard"": 34691, ""monitor"": 91175, ""table"": 415431, ""wall"": 409179, ""whiteboard"": 284770}"
1ada7a0617,DSC03630,ok,1168,1752,1949428,0.952643163195096,10,817959,0.4195892333546045,nvdiffrast_undistorted,"{""blinds"": 215337, ""cabinet"": 177118, ""ceiling"": 16739, ""chair"": 65406, ""floor"": 162736, ""keyboard"": 38135, ""monitor"": 175797, ""table"": 168694, ""wall"": 736657, ""whiteboard"": 192809}"
1ada7a0617,DSC03632,ok,1168,1752,1975522,0.9653947347845124,6,1199185,0.6070218403034742,nvdiffrast_undistorted,"{""cabinet"": 710623, ""chair"": 21244, ""floor"": 311464, ""table"": 101043, ""wall"": 464873, ""whiteboard"": 366275}"
1ada7a0617,DSC03633,ok,1168,1752,1987860,0.9714240476637268,6,1176846,0.5920165404002294,nvdiffrast_undistorted,"{""cabinet"": 838783, ""ceiling"": 11713, ""chair"": 28663, ""floor"": 45855, ""wall"": 753446, ""whiteboard"": 309400}"
1ada7a0617,DSC03635,ok,1168,1752,1990485,0.9727068282041659,4,825386,0.4146657724122513,nvdiffrast_undistorted,"{""cabinet"": 606802, ""ceiling"": 457122, ""wall"": 707977, ""whiteboard"": 218584}"
1ada7a0617,DSC03637,ok,1168,1752,1925790,0.9410917855132295,10,690374,0.3584887241080284,nvdiffrast_undistorted,"{""blinds"": 199036, ""cabinet"": 333723, ""ceiling"": 354969, ""chair"": 29615, ""floor"": 51502, ""keyboard"": 6807, ""monitor"": 117907, ""table"": 75066, ""wall"": 629909, ""whiteboard"": 127256}"
1ada7a0617,DSC03639,ok,1168,1752,1992506,0.9736944470507287,8,952138,0.47785953969523803,nvdiffrast_undistorted,"{""cabinet"": 636312, ""ceiling"": 38372, ""chair"": 13048, ""door"": 97169, ""floor"": 144989, ""table"": 2901, ""wall"": 857007, ""whiteboard"": 202708}"
1ada7a0617,DSC03641,ok,1168,1752,2001078,0.9778833974479264,6,1259702,0.6295116931973667,nvdiffrast_undistorted,"{""cabinet"": 520334, ""chair"": 19450, ""door"": 690540, ""floor"": 278502, ""wall"": 462874, ""whiteboard"": 29378}"
1ada7a0617,DSC03642,ok,1168,1752,2003959,0.9792912796334522,7,960352,0.4792273694222287,nvdiffrast_undistorted,"{""cabinet"": 488044, ""chair"": 16624, ""door"": 330946, ""floor"": 562465, ""table"": 3090, ""wall"": 481142, ""whiteboard"": 121648}"
1ada7a0617,DSC03644,ok,1168,1752,1935164,0.9456726559079252,9,709743,0.3667611633949371,nvdiffrast_undistorted,"{""blinds"": 105550, ""cabinet"": 99749, ""chair"": 115432, ""floor"": 815088, ""keyboard"": 12818, ""monitor"": 106867, ""table"": 205705, ""wall"": 304783, ""whiteboard"": 169172}"
1ada7a0617,DSC03646,ok,1168,1752,1977985,0.9665983494401701,10,857444,0.43349368170132735,nvdiffrast_undistorted,"{""blinds"": 266617, ""cabinet"": 9953, ""chair"": 86325, ""floor"": 431917, ""keyboard"": 22521, ""monitor"": 109490, ""table"": 243046, ""trash can"": 22285, ""wall"": 422007, ""whiteboard"": 363824}"
1ada7a0617,DSC03648,ok,1168,1752,2004158,0.979388526615375,10,595155,0.29696011991070564,nvdiffrast_undistorted,"{""blinds"": 222077, ""cabinet"": 40, ""chair"": 140166, ""floor"": 690997, ""keyboard"": 11248, ""monitor"": 77788, ""table"": 138549, ""trash can"": 6809, ""wall"": 495929, ""whiteboard"": 220555}"
1ada7a0617,DSC03650,ok,1168,1752,2017928,0.9861176268217927,9,970281,0.4808303368603835,nvdiffrast_undistorted,"{""blinds"": 190761, ""cabinet"": 211, ""chair"": 266129, ""floor"": 490682, ""keyboard"": 22014, ""monitor"": 156614, ""table"": 185315, ""wall"": 366204, ""whiteboard"": 339998}"
1ada7a0617,DSC03651,ok,1168,1752,2023846,0.9890096250078189,9,958672,0.47368821540769407,nvdiffrast_undistorted,"{""blinds"": 198341, ""cabinet"": 464, ""chair"": 260683, ""floor"": 402107, ""keyboard"": 27026, ""monitor"": 140634, ""table"": 164973, ""wall"": 464726, ""whiteboard"": 364892}"
1ada7a0617,DSC03653,ok,1168,1752,2006856,0.9807069806717958,8,856702,0.4268876292070781,nvdiffrast_undistorted,"{""blinds"": 238124, ""chair"": 55000, ""floor"": 316542, ""keyboard"": 3362, ""monitor"": 50497, ""table"": 234490, ""wall"": 595488, ""whiteboard"": 513353}"
1ada7a0617,DSC03655,ok,1168,1752,1999472,0.9770985800963282,9,1005474,0.5028697576160106,nvdiffrast_undistorted,"{""blinds"": 275690, ""cabinet"": 298, ""chair"": 15812, ""floor"": 273558, ""keyboard"": 3710, ""monitor"": 126863, ""table"": 314558, ""wall"": 444750, ""whiteboard"": 544233}"
1ada7a0617,DSC03657,ok,1168,1752,1970926,0.9631487693125664,9,975894,0.4951449217271475,nvdiffrast_undistorted,"{""blinds"": 316628, ""cabinet"": 593, ""chair"": 22674, ""floor"": 274857, ""keyboard"": 6968, ""monitor"": 179540, ""table"": 339173, ""wall"": 403547, ""whiteboard"": 426946}"
1ada7a0617,DSC03659,ok,1168,1752,1920583,0.9385472375992995,9,793668,0.41324327040278913,nvdiffrast_undistorted,"{""blinds"": 363628, ""cabinet"": 13161, ""chair"": 41383, ""floor"": 281872, ""keyboard"": 6613, ""monitor"": 165816, ""table"": 275286, ""wall"": 481415, ""whiteboard"": 291409}"
1ada7a0617,DSC03660,ok,1168,1752,1963936,0.95973290798774,10,975883,0.49690163019568867,nvdiffrast_undistorted,"{""blinds"": 355229, ""cabinet"": 1, ""ceiling"": 36486, ""chair"": 27395, ""floor"": 209796, ""keyboard"": 24960, ""monitor"": 127652, ""table"": 255877, ""wall"": 386542, ""whiteboard"": 539998}"
1ada7a0617,DSC03662,ok,1168,1752,1933114,0.9446708653906298,10,899517,0.46532020356792203,nvdiffrast_undistorted,"{""blinds"": 372084, ""cabinet"": 4089, ""ceiling"": 83973, ""chair"": 38572, ""floor"": 153185, ""keyboard"": 10075, ""monitor"": 171534, ""table"": 207410, ""wall"": 424355, ""whiteboard"": 467837}"
1ada7a0617,DSC03664,ok,1168,1752,1889576,0.9233947895164821,10,501228,0.26525950795310693,nvdiffrast_undistorted,"{""blinds"": 527941, ""cabinet"": 14040, ""ceiling"": 75934, ""chair"": 54353, ""floor"": 98209, ""keyboard"": 10569, ""monitor"": 133832, ""table"": 219329, ""wall"": 686264, ""whiteboard"": 69105}"
1ada7a0617,DSC03666,ok,1168,1752,1810749,0.8848737450741228,10,759136,0.419238668639331,nvdiffrast_undistorted,"{""blinds"": 651293, ""cabinet"": 6275, ""ceiling"": 19442, ""chair"": 56175, ""floor"": 61571, ""keyboard"": 16665, ""monitor"": 177863, ""table"": 320588, ""wall"": 319307, ""whiteboard"": 181570}"
1ada7a0617,DSC03668,ok,1168,1752,1874390,0.915973720835679,10,862643,0.46022599352322624,nvdiffrast_undistorted,"{""blinds"": 630233, ""cabinet"": 4168, ""ceiling"": 8076, ""chair"": 8269, ""floor"": 28732, ""keyboard"": 35639, ""monitor"": 156454, ""table"": 452245, ""wall"": 344706, ""whiteboard"": 205868}"
1ada7a0617,DSC03669,ok,1168,1752,1890109,0.9236552550509789,10,890097,0.4709236345628744,nvdiffrast_undistorted,"{""blinds"": 638021, ""cabinet"": 1990, ""ceiling"": 4228, ""chair"": 1417, ""floor"": 14721, ""keyboard"": 41442, ""monitor"": 156685, ""table"": 482945, ""wall"": 343042, ""whiteboard"": 205618}"
1ada7a0617,DSC03671,ok,1168,1752,1898158,0.9275886266966911,11,887790,0.4677113285616898,nvdiffrast_undistorted,"{""blinds"": 610349, ""cabinet"": 646, ""ceiling"": 461, ""chair"": 1558, ""floor"": 6081, ""keyboard"": 62772, ""monitor"": 204355, ""table"": 444576, ""trash can"": 535, ""wall"": 393477, ""whiteboard"": 173348}"
1ada7a0617,DSC03673,ok,1168,1752,1898394,0.9277039547757553,11,900168,0.47417343291224057,nvdiffrast_undistorted,"{""blinds"": 604166, ""cabinet"": 104, ""chair"": 1062, ""door"": 3610, ""floor"": 3695, ""keyboard"": 45519, ""monitor"": 206918, ""table"": 511133, ""trash can"": 85, ""wall"": 390365, ""whiteboard"": 131737}"
1ada7a0617,DSC03675,ok,1168,1752,1951264,0.9535403765559517,11,1215921,0.6231453047870509,nvdiffrast_undistorted,"{""cabinet"": 271582, ""ceiling"": 4365, ""chair"": 97629, ""door"": 30787, ""floor"": 233857, ""keyboard"": 46035, ""monitor"": 251286, ""table"": 386828, ""trash can"": 175, ""wall"": 497121, ""whiteboard"": 131599}"
1ada7a0617,DSC03677,ok,1168,1752,1931725,0.9439920912303746,10,1300772,0.6733732803582291,nvdiffrast_undistorted,"{""cabinet"": 268954, ""chair"": 102127, ""door"": 30818, ""floor"": 300331, ""keyboard"": 35512, ""monitor"": 240247, ""table"": 466137, ""trash can"": 79, ""wall"": 330622, ""whiteboard"": 156898}"
1ada7a0617,DSC03678,ok,1168,1752,1843259,0.9007606766435229,10,1246236,0.6761046602783439,nvdiffrast_undistorted,"{""blinds"": 113762, ""cabinet"": 173565, ""chair"": 111036, ""door"": 45270, ""floor"": 89083, ""keyboard"": 39570, ""monitor"": 220394, ""table"": 529614, ""wall"": 394178, ""whiteboard"": 126787}"
1ada7a0617,DSC03680,ok,1168,1752,1866874,0.9123008147244637,10,1145830,0.6137693277639519,nvdiffrast_undistorted,"{""blinds"": 205949, ""cabinet"": 150479, ""chair"": 60157, ""door"": 60582, ""floor"": 37352, ""keyboard"": 50930, ""monitor"": 233956, ""table"": 455738, ""wall"": 477743, ""whiteboard"": 133988}"
1ada7a0617,DSC03683,ok,1168,1752,2010764,0.9826167354725714,10,1154025,0.5739236429536236,nvdiffrast_undistorted,"{""cabinet"": 153904, ""chair"": 94877, ""door"": 44112, ""floor"": 232665, ""keyboard"": 53275, ""monitor"": 151962, ""table"": 211724, ""trash can"": 656, ""wall"": 624074, ""whiteboard"": 443515}"
1ada7a0617,DSC03685,ok,1168,1752,1883212,0.9202848408081566,10,1269562,0.67414714859506,nvdiffrast_undistorted,"{""cabinet"": 224633, ""chair"": 104202, ""door"": 45372, ""floor"": 349220, ""keyboard"": 29743, ""monitor"": 226641, ""table"": 487130, ""trash can"": 158, ""wall"": 264430, ""whiteboard"": 151683}"
1ada7a0617,DSC03687,ok,1168,1752,1914637,0.9356415564208419,10,1279663,0.668358022956832,nvdiffrast_undistorted,"{""cabinet"": 227857, ""chair"": 95235, ""door"": 40823, ""floor"": 335334, ""keyboard"": 31249, ""monitor"": 258244, ""table"": 462798, ""trash can"": 225, ""wall"": 299640, ""whiteboard"": 163232}"
1ada7a0617,DSC03689,ok,1168,1752,1932032,0.9441421154688184,10,1238904,0.6412440373658407,nvdiffrast_undistorted,"{""cabinet"": 158005, ""chair"": 96514, ""door"": 33614, ""floor"": 328222, ""keyboard"": 35921, ""monitor"": 253041, ""table"": 383936, ""trash can"": 286, ""wall"": 364906, ""whiteboard"": 277587}"
1ada7a0617,DSC03690,ok,1168,1752,1929588,0.942947785700882,10,1207494,0.6257781453864762,nvdiffrast_undistorted,"{""cabinet"": 148913, ""chair"": 108186, ""door"": 34822, ""floor"": 324741, ""keyboard"": 38890, ""monitor"": 226974, ""table"": 335160, ""trash can"": 228, ""wall"": 397353, ""whiteboard"": 314321}"
1ada7a0617,DSC03692,ok,1168,1752,1930815,0.9435473939763558,10,1074443,0.5564712310604589,nvdiffrast_undistorted,"{""cabinet"": 139339, ""chair"": 130570, ""door"": 33488, ""floor"": 327461, ""keyboard"": 50042, ""monitor"": 163013, ""table"": 274294, ""trash can"": 320, ""wall"": 528911, ""whiteboard"": 283377}"
1ada7a0617,DSC03694,ok,1168,1752,2000646,0.9776722884218427,11,804179,0.4019596670275501,nvdiffrast_undistorted,"{""cabinet"": 129179, ""ceiling"": 11640, ""chair"": 121785, ""door"": 44870, ""floor"": 210622, ""keyboard"": 11831, ""monitor"": 52768, ""table"": 177284, ""trash can"": 993, ""wall"": 974205, ""whiteboard"": 265469}"
1ada7a0617,DSC03696,ok,1168,1752,1979383,0.9672815217051354,11,1149047,0.5805076632465773,nvdiffrast_undistorted,"{""cabinet"": 117380, ""ceiling"": 132927, ""chair"": 36004, ""door"": 29753, ""floor"": 147915, ""keyboard"": 21123, ""monitor"": 192187, ""table"": 169808, ""trash can"": 774, ""wall"": 549494, ""whiteboard"": 582018}"
1ada7a0617,DSC03698,ok,1168,1752,1977873,0.9665436174704447,11,1114397,0.5634320302668574,nvdiffrast_undistorted,"{""cabinet"": 211652, ""ceiling"": 30955, ""chair"": 65087, ""door"": 30495, ""floor"": 183364, ""keyboard"": 54273, ""monitor"": 272193, ""table"": 274975, ""trash can"": 383, ""wall"": 649157, ""whiteboard"": 205339}"
1ada7a0617,DSC03699,ok,1168,1752,1910740,0.9337371770813786,12,1070368,0.5601850591917268,nvdiffrast_undistorted,"{""blinds"": 55453, ""cabinet"": 242887, ""ceiling"": 28872, ""chair"": 37380, ""door"": 46151, ""floor"": 134904, ""keyboard"": 48738, ""monitor"": 215228, ""table"": 361882, ""trash can"": 586, ""wall"": 621143, ""whiteboard"": 117516}"
1ada7a0617,DSC03701,ok,1168,1752,1868829,0.9132561808031525,12,909009,0.4864056583026055,nvdiffrast_undistorted,"{""blinds"": 334169, ""cabinet"": 41968, ""ceiling"": 41615, ""chair"": 12641, ""door"": 106230, ""floor"": 20661, ""keyboard"": 41697, ""monitor"": 260279, ""table"": 329144, ""trash can"": 1033, ""wall"": 563375, ""whiteboard"": 116017}"
1ada7a0617,DSC03703,ok,1168,1752,1921688,0.9390872271220366,12,934490,0.48628601521162645,nvdiffrast_undistorted,"{""blinds"": 434714, ""cabinet"": 2676, ""ceiling"": 5409, ""chair"": 5187, ""door"": 63, ""floor"": 23765, ""keyboard"": 64123, ""monitor"": 325361, ""table"": 367306, ""trash can"": 824, ""wall"": 523310, ""whiteboard"": 168950}"
1ada7a0617,DSC03705,ok,1168,1752,1950049,0.9529466324200914,11,1058970,0.5430478926426977,nvdiffrast_undistorted,"{""blinds"": 471128, ""cabinet"": 4629, ""ceiling"": 3372, ""chair"": 3983, ""floor"": 30117, ""keyboard"": 59643, ""monitor"": 355575, ""table"": 359855, ""trash can"": 259, ""wall"": 386462, ""whiteboard"": 275026}"
1ada7a0617,DSC03707,ok,1168,1752,1927744,0.9420466629136173,11,890186,0.46177604495202684,nvdiffrast_undistorted,"{""blinds"": 609480, ""cabinet"": 6721, ""ceiling"": 18159, ""chair"": 4034, ""floor"": 14868, ""keyboard"": 38338, ""monitor"": 254275, ""table"": 303447, ""trash can"": 1198, ""wall"": 395051, ""whiteboard"": 282173}"
1ada7a0617,DSC03708,ok,1168,1752,1953152,0.9544630011884656,10,667156,0.34157915000983025,nvdiffrast_undistorted,"{""blinds"": 700467, ""cabinet"": 3058, ""ceiling"": 95089, ""chair"": 5359, ""floor"": 21273, ""keyboard"": 8546, ""monitor"": 202803, ""table"": 191145, ""wall"": 469167, ""whiteboard"": 256245}"
1ada7a0617,DSC03710,ok,1168,1752,1874245,0.9159028624820167,7,162795,0.08685897521401952,nvdiffrast_undistorted,"{""blinds"": 871025, ""ceiling"": 422385, ""chair"": 16375, ""monitor"": 83205, ""table"": 344, ""wall"": 418040, ""whiteboard"": 62871}"
1ada7a0617,DSC03712,ok,1168,1752,1904155,0.9305192304685057,4,4766,0.0025029475016477127,nvdiffrast_undistorted,"{""blinds"": 710926, ""ceiling"": 656293, ""wall"": 532170, ""whiteboard"": 4766}"
1ada7a0617,DSC03714,ok,1168,1752,1908829,0.9328033128479389,4,164739,0.08630369718817138,nvdiffrast_undistorted,"{""blinds"": 471759, ""ceiling"": 935923, ""wall"": 336408, ""whiteboard"": 164739}"
1ada7a0617,DSC03716,ok,1168,1752,1881730,0.9195606195658973,4,210092,0.11164832361709703,nvdiffrast_undistorted,"{""blinds"": 341307, ""ceiling"": 985757, ""wall"": 344574, ""whiteboard"": 210092}"
1ada7a0617,DSC03717,ok,1168,1752,1936317,0.9462361019891161,4,168467,0.08700383253361924,nvdiffrast_undistorted,"{""blinds"": 492578, ""ceiling"": 929384, ""wall"": 345888, ""whiteboard"": 168467}"
1ada7a0617,DSC03719,ok,1168,1752,1974435,0.9648635414711954,5,46374,0.02348722545943523,nvdiffrast_undistorted,"{""blinds"": 490289, ""ceiling"": 661486, ""monitor"": 38, ""wall"": 776286, ""whiteboard"": 46336}"
1ada7a0617,DSC03721,ok,1168,1752,1873483,0.9155304896165635,9,704723,0.37615660243514354,nvdiffrast_undistorted,"{""blinds"": 382348, ""ceiling"": 300273, ""chair"": 11622, ""floor"": 11030, ""keyboard"": 17669, ""monitor"": 125065, ""table"": 80479, ""wall"": 475109, ""whiteboard"": 469888}"
1ada7a0617,DSC03723,ok,1168,1752,1931511,0.9438875140739351,9,926143,0.479491444780796,nvdiffrast_undistorted,"{""blinds"": 400125, ""ceiling"": 176398, ""chair"": 47860, ""floor"": 68000, ""keyboard"": 11136, ""monitor"": 101327, ""table"": 176036, ""wall"": 360845, ""whiteboard"": 589784}"
1ada7a0617,DSC03725,ok,1168,1752,1916225,0.9364175775630199,10,870076,0.45405732625344103,nvdiffrast_undistorted,"{""blinds"": 463194, ""cabinet"": 6185, ""ceiling"": 30355, ""chair"": 61398, ""floor"": 157098, ""keyboard"": 7260, ""monitor"": 105192, ""table"": 186810, ""wall"": 395502, ""whiteboard"": 503231}"
1ada7a0617,DSC03726,ok,1168,1752,1900114,0.9285444814536811,10,780237,0.41062641504667613,nvdiffrast_undistorted,"{""blinds"": 456153, ""cabinet"": 10619, ""ceiling"": 6714, ""chair"": 68718, ""floor"": 189188, ""keyboard"": 6997, ""monitor"": 111896, ""table"": 184513, ""wall"": 467822, ""whiteboard"": 397494}"
1ada7a0617,DSC03728,ok,1168,1752,1852293,0.9051753964158379,10,525720,0.28382118811656687,nvdiffrast_undistorted,"{""blinds"": 458207, ""cabinet"": 13486, ""ceiling"": 336, ""chair"": 119480, ""floor"": 201566, ""keyboard"": 8544, ""monitor"": 126017, ""table"": 151740, ""wall"": 666464, ""whiteboard"": 106453}"
1ada7a0617,DSC03730,ok,1168,1752,1834106,0.8962878041533746,9,488221,0.26619017657649013,nvdiffrast_undistorted,"{""blinds"": 520514, ""cabinet"": 669, ""ceiling"": 949, ""chair"": 216910, ""floor"": 149104, ""keyboard"": 2906, ""monitor"": 137354, ""table"": 130382, ""wall"": 675318}"
1ada7a0617,DSC03732,ok,1168,1752,1792540,0.8759754018890349,7,516422,0.2880951052696174,nvdiffrast_undistorted,"{""blinds"": 587937, ""chair"": 350662, ""floor"": 142523, ""keyboard"": 3329, ""monitor"": 116923, ""table"": 45508, ""wall"": 545658}"
1ada7a0617,DSC03734,ok,1168,1752,1640090,0.8014763948833428,8,544754,0.33214884549018653,nvdiffrast_undistorted,"{""blinds"": 609077, ""chair"": 364134, ""floor"": 180806, ""keyboard"": 2594, ""monitor"": 110274, ""table"": 67177, ""wall"": 305453, ""whiteboard"": 575}"
1ada7a0617,DSC03735,ok,1168,1752,1589515,0.7767614898042159,7,501251,0.3153483924341702,nvdiffrast_undistorted,"{""blinds"": 578694, ""chair"": 298782, ""floor"": 205313, ""keyboard"": 7611, ""monitor"": 110580, ""table"": 84278, ""wall"": 304257}"
1ada7a0617,DSC03737,ok,1168,1752,1528261,0.7468279891474323,7,479792,0.31394637434312594,nvdiffrast_undistorted,"{""blinds"": 466552, ""chair"": 268582, ""floor"": 281102, ""keyboard"": 10096, ""monitor"": 121761, ""table"": 79353, ""wall"": 300815}"
1ada7a0617,DSC03739,ok,1168,1752,1541564,0.7533288765872271,7,308844,0.20034458510966785,nvdiffrast_undistorted,"{""blinds"": 410907, ""chair"": 115587, ""floor"": 291100, ""keyboard"": 7288, ""monitor"": 7577, ""table"": 178392, ""wall"": 530713}"
1ada7a0617,DSC03741,ok,1168,1752,1904583,0.9307283847813849,10,1237084,0.6495301071153108,nvdiffrast_undistorted,"{""cabinet"": 290108, ""chair"": 68100, ""door"": 82164, ""floor"": 537743, ""keyboard"": 2121, ""monitor"": 168898, ""table"": 464347, ""trash can"": 270, ""wall"": 129756, ""whiteboard"": 161076}"
1ada7a0617,DSC03743,ok,1168,1752,1998700,0.9767213204478639,10,1142403,0.571573022464602,nvdiffrast_undistorted,"{""cabinet"": 394041, ""chair"": 89477, ""door"": 72578, ""floor"": 341537, ""keyboard"": 22725, ""monitor"": 3168, ""table"": 320409, ""trash can"": 3237, ""wall"": 514760, ""whiteboard"": 236768}"
1ada7a0617,DSC03744,ok,1168,1752,2003740,0.979184259085507,8,1106161,0.5520481699222454,nvdiffrast_undistorted,"{""cabinet"": 386320, ""chair"": 103573, ""door"": 83739, ""floor"": 342853, ""table"": 274736, ""trash can"": 5526, ""wall"": 554726, ""whiteboard"": 252267}"
1ada7a0617,DSC03746,ok,1168,1752,2002552,0.9786037092637768,8,1072010,0.5353219292183174,nvdiffrast_undistorted,"{""cabinet"": 538702, ""chair"": 160593, ""door"": 62184, ""floor"": 340577, ""table"": 186151, ""trash can"": 4037, ""wall"": 589965, ""whiteboard"": 120343}"
1ada7a0617,DSC03748,ok,1168,1752,1915614,0.9361189951210358,7,801288,0.41829303815904456,nvdiffrast_undistorted,"{""cabinet"": 492243, ""ceiling"": 213921, ""chair"": 33819, ""door"": 82184, ""floor"": 37236, ""wall"": 863169, ""whiteboard"": 193042}"
1ada7a0617,DSC03750,ok,1168,1752,1942702,0.9493563129417651,9,1127036,0.5801383845798275,nvdiffrast_undistorted,"{""cabinet"": 796266, ""ceiling"": 84683, ""chair"": 54668, ""door"": 64247, ""floor"": 130918, ""table"": 15427, ""trash can"": 9273, ""wall"": 600065, ""whiteboard"": 187155}"
1ada7a0617,DSC03752,ok,1168,1752,2009369,0.9819350292425095,9,1150531,0.5725832338410715,nvdiffrast_undistorted,"{""cabinet"": 728818, ""ceiling"": 37782, ""chair"": 31356, ""door"": 91510, ""floor"": 185904, ""table"": 23418, ""trash can"": 23156, ""wall"": 635152, ""whiteboard"": 252273}"
1ada7a0617,DSC03753,ok,1168,1752,2017828,0.9860687589916808,8,1129962,0.5599892557740302,nvdiffrast_undistorted,"{""cabinet"": 684786, ""ceiling"": 21482, ""door"": 138591, ""floor"": 172484, ""table"": 6550, ""trash can"": 31284, ""wall"": 693900, ""whiteboard"": 268751}"
1ada7a0617,DSC03755,ok,1168,1752,2024326,0.9892441905923562,7,980143,0.48418238959535176,nvdiffrast_undistorted,"{""cabinet"": 70452, ""door"": 522419, ""floor"": 240414, ""table"": 20735, ""trash can"": 27517, ""wall"": 803769, ""whiteboard"": 339020}"
1ada7a0617,DSC03757,ok,1168,1752,2017066,0.9856963861262276,5,1095777,0.5432529228096651,nvdiffrast_undistorted,"{""door"": 632395, ""floor"": 109715, ""trash can"": 53737, ""wall"": 811574, ""whiteboard"": 409645}"
1ada7a0617,DSC03759,ok,1168,1752,1987951,0.9714685173891286,5,839302,0.42219451083049836,nvdiffrast_undistorted,"{""cabinet"": 31882, ""door"": 619410, ""floor"": 81674, ""wall"": 1066975, ""whiteboard"": 188010}"
1ada7a0617,DSC03761,ok,1168,1752,1982071,0.9685950889785451,5,787235,0.3971780022007284,nvdiffrast_undistorted,"{""cabinet"": 357198, ""door"": 429108, ""floor"": 16552, ""wall"": 1178284, ""whiteboard"": 929}"
1ada7a0617,DSC03762,ok,1168,1752,2006192,0.9803824982798524,4,915124,0.45614976034198124,nvdiffrast_undistorted,"{""ceiling"": 53890, ""door"": 470700, ""wall"": 1037178, ""whiteboard"": 444424}"
1ada7a0617,DSC03764,ok,1168,1752,2003613,0.9791221969412648,3,973318,0.48578143583616196,nvdiffrast_undistorted,"{""ceiling"": 105665, ""wall"": 924630, ""whiteboard"": 973318}"
1ada7a0617,DSC03766,ok,1168,1752,1927473,0.9419142310940138,7,908633,0.4714115320940942,nvdiffrast_undistorted,"{""blinds"": 309850, ""ceiling"": 188512, ""chair"": 24187, ""floor"": 11868, ""table"": 10892, ""wall"": 508610, ""whiteboard"": 873554}"
1ada7a0617,DSC03768,ok,1168,1752,1980267,0.9677135133233252,6,1001004,0.5054894112763582,nvdiffrast_undistorted,"{""blinds"": 208425, ""ceiling"": 92056, ""chair"": 5704, ""floor"": 39292, ""wall"": 639490, ""whiteboard"": 995300}"
